win,kills,deaths,dmgObj,dmgTurr,vision_score,totalDmg,totalDmgTaken,totalMinions,gold,position,time,0,rank
False,5,5,2726,2014,21,104506,17126,152,10236,MIDDLE,24.433333333333334,,platinum
True,11,1,12790,3546,25,162508,16485,220,14947,TOP,27.85,,platinum
True,5,4,7713,5654,17,74796,25385,140,9155,MIDDLE,21.483333333333334,,platinum
True,10,3,9319,6427,22,215122,29272,269,16694,MIDDLE,33.983333333333334,,platinum
False,8,6,17800,3043,23,230441,31873,256,15958,TOP,33.483333333333334,,platinum
True,5,1,13564,5348,24,224840,20818,255,13856,MIDDLE,28.45,,platinum
True,5,3,30017,6402,41,255778,29908,244,15565,MIDDLE,34.233333333333334,,platinum
False,8,6,2056,1774,21,131682,13958,197,11324,BOTTOM,27.55,,platinum
False,2,8,415,58,17,71110,15485,127,7330,BOTTOM,23.25,,platinum
True,8,6,12184,1497,26,148034,20320,178,12669,BOTTOM,32.5,,platinum
False,3,6,14262,2027,24,98668,16505,150,9696,BOTTOM,29.6,,platinum
True,6,5,11307,4055,52,207433,25195,254,15431,BOTTOM,33.583333333333336,,platinum
False,5,9,8677,500,23,143312,28295,197,12519,BOTTOM,34.083333333333336,,platinum
True,0,0,491,491,0,6897,521,26,1555,BOTTOM,4.116666666666666,,platinum
False,4,8,11107,1828,22,106262,21118,161,11136,BOTTOM,32.1,,platinum
False,2,10,7924,2869,15,93720,23859,169,8419,BOTTOM,25.15,,platinum
True,4,2,14692,4569,22,129375,13066,183,10154,BOTTOM,25.983333333333334,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
False,7,7,21517,1780,23,116537,21170,125,10736,BOTTOM,27.116666666666667,,platinum
False,5,7,3730,2427,33,130194,16780,189,10931,BOTTOM,27.416666666666668,,platinum
False,13,12,33113,4760,30,242576,30410,196,16501,BOTTOM,34.88333333333333,,platinum
True,3,7,3878,439,32,24279,16284,34,7891,BOTTOM,26.533333333333335,,platinum
True,8,3,16544,4946,24,162903,19906,178,12687,BOTTOM,26.05,,platinum
False,0,6,903,732,32,119118,16009,171,9037,BOTTOM,30.133333333333333,,platinum
False,1,1,934,934,3,12247,2425,31,2773,JUNGLE,10.65,,platinum
False,4,8,1240,1240,16,81660,16777,146,9034,BOTTOM,25.333333333333332,,platinum
False,1,6,3530,3066,19,79718,14066,153,7849,BOTTOM,24.15,,platinum
False,8,6,15721,6175,34,171205,23883,192,13913,BOTTOM,34.05,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
