win,kills,deaths,dmgObj,dmgTurr,vision_score,totalDmg,totalDmgTaken,totalMinions,gold,position,time,0,rank
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
False,10,7,4659,370,14,147949,18639,200,15162,BOTTOM,29.833333333333332,,bronze
False,7,12,2926,2926,20,110061,28894,147,10776,BOTTOM,30.416666666666668,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
False,5,9,4068,0,13,89287,36747,19,9302,JUNGLE,29.683333333333334,,bronze
True,14,10,28169,948,18,148457,43900,26,14144,JUNGLE,34.71666666666667,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
False,16,12,13241,1724,34,187089,43414,211,21573,MIDDLE,44.733333333333334,,bronze
,,,,,,,,,,,,,bronze
False,8,7,1137,1137,26,123043,40806,157,11859,TOP,33.88333333333333,,bronze
,,,,,,,,,,,,,bronze
False,3,3,0,0,10,55922,14275,103,5688,TOP,18.266666666666666,,bronze
True,8,1,23641,4786,26,172738,19429,178,13573,TOP,27.333333333333332,,bronze
True,2,0,0,0,2,7180,2036,31,2567,TOP,6.683333333333334,,bronze
True,5,7,6271,2313,15,98520,24377,143,10100,TOP,27.15,,bronze
False,3,9,6655,380,15,107615,33883,132,9814,TOP,30.533333333333335,,bronze
True,2,6,2824,2824,20,74558,11852,121,9348,TOP,34.88333333333333,,bronze
False,6,3,7551,5433,16,121391,28312,184,11367,TOP,26.516666666666666,,bronze
True,3,1,6821,6821,8,103301,11454,161,9246,MIDDLE,22.35,,bronze
True,9,5,4015,2625,19,145946,21115,164,12491,MIDDLE,34.56666666666667,,bronze
False,8,6,2435,1911,11,130248,19504,170,11196,MIDDLE,30.933333333333334,,bronze
True,0,0,0,0,0,249,0,1,522,MIDDLE,1.8333333333333333,,bronze
True,0,0,0,0,0,314,150,0,500,MIDDLE,1.7833333333333334,,bronze
True,7,16,54681,0,14,339717,59693,78,17829,JUNGLE,50.1,,bronze
True,3,6,11208,4311,18,175937,24756,199,12653,MIDDLE,37.916666666666664,,bronze
True,6,4,7543,4413,10,121310,13564,160,10719,MIDDLE,27.4,,bronze
True,18,6,20790,7242,23,200830,19389,171,16776,MIDDLE,32.88333333333333,,bronze
False,12,9,11759,0,13,272916,39243,234,16457,MIDDLE,39.06666666666667,,bronze
False,8,12,2985,2700,18,95115,30721,115,11191,TOP,30.5,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
True,12,6,28937,7241,25,297257,29573,32,15660,JUNGLE,29.533333333333335,,bronze
False,2,11,16733,0,20,96433,26440,9,6345,JUNGLE,22.633333333333333,,bronze
False,0,0,0,0,0,0,0,0,500,JUNGLE,1.7166666666666666,,bronze
False,8,12,20753,339,35,186921,37829,28,11835,JUNGLE,32.266666666666666,,bronze
True,0,0,0,0,0,1748,335,0,590,JUNGLE,1.8166666666666667,,bronze
True,13,5,35921,1622,36,287925,29057,27,14996,JUNGLE,32.25,,bronze
False,2,8,17893,0,40,170853,33971,6,9381,JUNGLE,30.666666666666668,,bronze
False,0,3,0,0,7,50899,7991,77,3860,MIDDLE,15.35,,bronze
False,13,8,4353,1919,17,167409,22155,189,14017,MIDDLE,29.25,,bronze
True,11,7,4213,1644,27,157215,30008,177,12673,MIDDLE,30.083333333333332,,bronze
True,9,11,11115,4533,17,187751,34519,169,13728,MIDDLE,33.8,,bronze
False,3,9,10457,6584,22,146744,21257,156,9503,MIDDLE,28.316666666666666,,bronze
False,2,9,1383,634,14,102650,25549,131,8421,MIDDLE,28.316666666666666,,bronze
True,8,10,21978,6365,33,213698,33434,166,15809,MIDDLE,38.46666666666667,,bronze
False,6,9,3111,1914,31,92988,28321,133,11710,MIDDLE,36.7,,bronze
True,3,1,1174,1044,13,58051,11080,94,6201,MIDDLE,19.766666666666666,,bronze
,,,,,,,,,,,,,bronze
True,18,2,21294,2440,28,258790,47179,203,18199,TOP,36.016666666666666,,bronze
True,12,5,10460,3028,39,213061,43198,216,15253,TOP,36.2,,bronze
True,13,4,17186,4115,44,155269,32602,182,15651,TOP,33.05,,bronze
False,6,10,10373,83,26,156012,43823,16,12829,JUNGLE,35.9,,bronze
True,7,5,3241,2649,48,199406,45280,185,14399,TOP,38.766666666666666,,bronze
False,5,9,4771,0,27,180886,48209,178,12766,TOP,39.13333333333333,,bronze
,,,,,,,,,,,,,bronze
True,23,2,22781,5268,37,215098,47096,207,20842,TOP,38.03333333333333,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
False,1,5,0,0,67,32172,22949,35,8187,UTILITY,36.36666666666667,,bronze
True,8,4,39282,234,29,250191,56465,28,16246,JUNGLE,37.88333333333333,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
True,3,5,6851,2339,50,26440,18187,6,9924,UTILITY,32.06666666666667,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
False,3,6,1494,902,15,95573,17720,164,9066,BOTTOM,25.333333333333332,,bronze
,,,,,,,,,,,,,bronze
True,12,2,10496,2990,12,74588,11132,118,10867,BOTTOM,20.983333333333334,,bronze
False,15,6,7199,1907,20,142640,29670,169,15526,BOTTOM,34.38333333333333,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
False,3,10,2986,0,12,116202,29864,22,8317,JUNGLE,27.216666666666665,,bronze
True,10,6,33327,1700,17,170206,28333,38,13009,JUNGLE,29.666666666666668,,bronze
True,9,6,31327,6778,25,210668,29167,44,14030,JUNGLE,31.75,,bronze
True,5,1,7612,503,18,74453,11204,10,6166,JUNGLE,15.733333333333333,,bronze
True,6,3,25457,1569,12,75004,12386,24,7755,JUNGLE,18.05,,bronze
True,1,4,13250,708,11,124067,17962,10,6855,JUNGLE,19.35,,bronze
True,9,8,26649,110,29,215964,36861,28,14053,JUNGLE,35.68333333333333,,bronze
False,0,0,0,0,0,915,395,0,500,JUNGLE,1.7666666666666666,,bronze
True,0,0,0,0,1,631,203,0,500,JUNGLE,1.7,,bronze
True,6,9,42002,4727,23,255125,41393,55,14220,JUNGLE,35.6,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
False,8,21,34771,3355,31,277455,54406,206,16502,MIDDLE,43.7,,bronze
False,4,6,1103,278,7,62870,13064,93,5553,MIDDLE,15.85,,bronze
False,6,13,11854,2419,16,144837,27685,148,10192,MIDDLE,27.0,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
False,1,4,1147,0,5,21375,6122,64,4096,BOTTOM,18.033333333333335,,bronze
False,3,7,22,22,33,35177,20371,44,7812,UTILITY,24.916666666666668,,bronze
False,10,9,1215,977,10,104901,18758,141,11952,BOTTOM,26.9,,bronze
False,2,2,786,786,3,46762,6537,111,5935,BOTTOM,19.733333333333334,,bronze
True,15,7,15397,7221,7,143560,29105,159,17099,BOTTOM,32.833333333333336,,bronze
True,18,9,16880,3436,20,135475,23587,139,16982,BOTTOM,31.3,,bronze
False,6,8,11106,706,22,156302,30499,12,11468,JUNGLE,30.016666666666666,,bronze
False,6,11,5039,164,35,53226,30985,45,10175,UTILITY,35.1,,bronze
True,13,1,4134,0,13,86041,11080,143,11249,MIDDLE,25.05,,bronze
,,,,,,,,,,,,,bronze
True,18,7,7717,4958,36,176226,28647,172,17255,BOTTOM,34.083333333333336,,bronze
False,5,3,1366,661,12,86776,11241,124,8265,BOTTOM,24.933333333333334,,bronze
False,7,6,5434,275,11,80210,17687,105,9450,BOTTOM,27.016666666666666,,bronze
False,7,7,40696,6352,36,340317,35153,246,18011,BOTTOM,45.28333333333333,,bronze
True,3,4,6078,5030,14,103835,12907,121,8494,BOTTOM,21.683333333333334,,bronze
True,3,8,8518,5375,33,187775,28452,211,14872,BOTTOM,42.18333333333333,,bronze
False,3,11,3193,1939,20,88980,24481,114,8898,BOTTOM,28.133333333333333,,bronze
True,7,5,5233,4139,19,128503,15980,147,10716,BOTTOM,25.916666666666668,,bronze
True,2,5,11445,2360,20,112933,16394,149,9239,BOTTOM,24.966666666666665,,bronze
True,9,2,8394,333,15,121658,11766,106,13050,BOTTOM,36.8,,bronze
,,,,,,,,,,,,,bronze
False,2,3,348,348,22,11463,5758,6,4729,UTILITY,16.083333333333332,,bronze
False,4,3,1485,569,34,11355,11240,9,7112,UTILITY,25.083333333333332,,bronze
True,2,1,13398,510,17,82775,14298,3,5819,JUNGLE,18.783333333333335,,bronze
True,3,4,2540,510,58,18323,11042,20,9458,UTILITY,33.333333333333336,,bronze
,,,,,,,,,,,,,bronze
True,4,7,4818,3994,57,23492,25262,8,10221,UTILITY,31.816666666666666,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
False,0,2,727,274,9,6319,5930,3,3755,UTILITY,16.45,,bronze
False,0,7,495,0,42,21214,12479,38,5710,UTILITY,23.0,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
False,3,9,441,127,28,19256,14488,13,7264,UTILITY,22.1,,bronze
True,7,8,14958,5588,67,61776,22952,37,14303,UTILITY,38.13333333333333,,bronze
True,0,7,3017,415,31,19111,12021,26,6380,UTILITY,22.766666666666666,,bronze
True,5,5,11170,2930,46,55857,13505,39,9691,UTILITY,26.266666666666666,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
False,3,4,2315,2315,4,24572,10761,28,6706,UTILITY,22.283333333333335,,bronze
False,6,6,466,0,19,24544,17467,27,8069,UTILITY,28.133333333333333,,bronze
False,7,8,0,0,9,46283,29113,60,8952,UTILITY,30.583333333333332,,bronze
False,1,8,1407,428,18,14678,14986,24,5113,UTILITY,24.016666666666666,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
True,8,3,18225,3317,24,125923,18981,139,11053,TOP,25.183333333333334,,bronze
True,19,0,14971,6018,19,196880,27375,205,18198,TOP,31.033333333333335,,bronze
False,5,4,7016,3212,18,108006,19757,162,10347,TOP,23.25,,bronze
True,0,0,0,0,0,621,213,0,510,TOP,1.9,,bronze
True,15,7,9048,3188,19,192960,38749,220,17133,TOP,40.46666666666667,,bronze
True,17,4,26943,7777,24,178431,20730,175,17882,BOTTOM,33.65,,bronze
False,7,6,12744,1531,22,110893,22588,135,9875,TOP,24.5,,bronze
True,5,2,3750,3750,16,118529,14023,164,10306,TOP,23.916666666666668,,bronze
False,5,11,3355,150,97,42347,40353,42,12302,UTILITY,43.11666666666667,,bronze
True,0,0,0,0,1,680,182,0,604,UTILITY,2.3,,bronze
False,1,8,16791,179,9,106440,33296,37,7775,JUNGLE,22.25,,bronze
False,11,12,47355,8271,26,264362,62818,47,16340,JUNGLE,37.61666666666667,,bronze
True,13,4,20674,442,14,167455,22376,25,11414,JUNGLE,22.4,,bronze
False,6,8,3596,0,19,110533,24310,4,8676,JUNGLE,22.8,,bronze
True,13,2,35175,753,29,149296,22310,17,11410,JUNGLE,23.85,,bronze
True,6,1,44081,7317,16,187653,25518,16,9938,JUNGLE,22.7,,bronze
,,,,,,,,,,,,,bronze
True,5,8,39747,2435,12,256877,46205,22,12805,JUNGLE,36.833333333333336,,bronze
True,4,3,8880,8880,4,154543,27460,189,11812,TOP,28.116666666666667,,bronze
True,9,4,16581,5581,25,188464,32633,179,15415,TOP,33.46666666666667,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
False,3,7,21680,0,22,175315,31075,21,10221,JUNGLE,27.083333333333332,,bronze
False,5,10,6355,5862,12,125563,19160,163,11345,MIDDLE,27.65,,bronze
,,,,,,,,,,,,,bronze
False,6,6,17791,0,22,130120,22501,41,9341,JUNGLE,24.116666666666667,,bronze
False,5,12,11078,6170,27,257292,27061,215,14163,BOTTOM,34.733333333333334,,bronze
False,4,7,2237,2237,26,121926,27537,200,10017,TOP,28.6,,bronze
False,2,12,786,786,14,105060,29129,166,8834,TOP,27.666666666666668,,bronze
True,13,11,19455,8659,58,372806,81865,332,24607,TOP,54.43333333333333,,bronze
True,3,5,5935,3548,13,87550,20901,153,9473,TOP,26.783333333333335,,bronze
True,2,5,6861,3368,18,116999,22029,164,10607,TOP,29.35,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
True,8,7,26741,6240,3,183352,29137,202,15287,TOP,29.416666666666668,,bronze
True,10,4,31895,498,17,189962,38974,36,13405,JUNGLE,29.4,,bronze
False,5,13,7591,0,13,151003,37446,17,9226,JUNGLE,28.616666666666667,,bronze
False,4,8,2504,813,31,30300,16718,36,6653,UTILITY,24.183333333333334,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
True,7,9,20208,878,19,152958,30212,16,11584,JUNGLE,26.366666666666667,,bronze
,,,,,,,,,,,,,bronze
False,5,9,6252,0,13,81194,23046,2,8421,JUNGLE,22.283333333333335,,bronze
True,19,7,69013,1090,24,276077,59412,42,16605,JUNGLE,32.78333333333333,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
False,2,7,0,0,5,125660,19222,169,9451,BOTTOM,27.283333333333335,,bronze
False,1,6,1323,242,3,61877,13632,143,7671,BOTTOM,22.683333333333334,,bronze
False,9,4,225,225,5,105784,17680,140,12288,BOTTOM,27.766666666666666,,bronze
False,5,7,0,0,8,95723,20907,176,10592,BOTTOM,30.483333333333334,,bronze
True,10,4,43156,6381,28,197186,28076,169,16958,BOTTOM,35.55,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
True,5,2,25317,13513,20,133509,11555,160,11724,BOTTOM,25.066666666666666,,bronze
True,4,6,5421,3474,15,93654,22080,129,10045,BOTTOM,25.866666666666667,,bronze
False,7,8,7091,3004,28,124953,23662,161,11397,TOP,30.666666666666668,,bronze
False,1,6,3656,3656,24,118633,21078,176,9817,TOP,33.833333333333336,,bronze
False,4,10,3907,854,13,122843,41192,166,11057,TOP,32.233333333333334,,bronze
False,7,6,19166,6748,15,108169,27395,156,10607,TOP,25.8,,bronze
False,6,10,3167,2095,32,153932,43651,204,13408,TOP,35.61666666666667,,bronze
True,3,12,7781,4160,22,159872,51880,216,14242,TOP,41.38333333333333,,bronze
True,9,1,6189,3658,19,126095,19143,178,11366,TOP,23.783333333333335,,bronze
,,,,,,,,,,,,,bronze
True,9,2,53709,0,17,245401,33347,11,13826,JUNGLE,28.916666666666668,,bronze
True,11,7,22539,319,10,269061,50720,56,15925,JUNGLE,35.46666666666667,,bronze
True,9,3,30673,0,12,237511,24828,43,12285,JUNGLE,26.8,,bronze
False,0,0,0,0,0,534,202,0,500,JUNGLE,1.7,,bronze
True,0,0,0,0,0,1707,455,0,593,JUNGLE,1.85,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
True,8,5,25214,2200,30,198249,25173,37,12258,JUNGLE,26.683333333333334,,bronze
False,9,7,2083,0,28,118847,23638,25,11127,JUNGLE,23.183333333333334,,bronze
True,7,2,36334,377,35,167111,20276,15,11237,JUNGLE,32.53333333333333,,bronze
True,2,0,16871,0,8,77298,8997,5,4852,JUNGLE,12.383333333333333,,bronze
True,8,2,72495,8032,45,353612,66806,60,17792,JUNGLE,37.833333333333336,,bronze
False,4,3,8531,0,22,108862,14325,29,7240,JUNGLE,18.95,,bronze
True,27,8,47317,4254,48,386689,46263,79,24813,JUNGLE,39.13333333333333,,bronze
False,10,10,27519,760,61,223779,53692,33,14658,JUNGLE,42.18333333333333,,bronze
False,4,6,26005,0,21,135758,25697,51,9376,JUNGLE,25.383333333333333,,bronze
True,8,8,25953,838,45,197358,33224,27,12595,JUNGLE,28.466666666666665,,bronze
True,8,9,23446,6449,21,162508,25181,189,13630,BOTTOM,31.133333333333333,,bronze
False,13,13,3891,3891,7,217512,46313,198,18095,MIDDLE,36.95,,bronze
True,11,0,1623,1623,10,114030,10623,166,11372,MIDDLE,23.35,,bronze
True,29,3,19390,5882,18,202962,23257,180,19798,MIDDLE,28.583333333333332,,bronze
False,9,13,5567,465,7,126786,39048,179,13704,MIDDLE,35.71666666666667,,bronze
False,6,9,798,0,5,103490,23398,174,10011,MIDDLE,25.116666666666667,,bronze
False,2,6,7188,375,13,133849,23914,192,8511,MIDDLE,24.866666666666667,,bronze
False,1,12,573,573,10,93630,21591,137,7954,BOTTOM,30.1,,bronze
True,20,9,25748,8935,23,339982,41177,293,25112,BOTTOM,43.35,,bronze
False,5,12,2560,2445,13,86149,28099,122,9292,BOTTOM,27.95,,bronze
True,11,5,7398,4494,11,113270,35850,136,12905,TOP,27.883333333333333,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
True,3,5,5320,3173,8,79095,16932,153,9391,BOTTOM,25.4,,bronze
True,10,5,21904,8848,17,158312,17455,160,13304,BOTTOM,27.15,,bronze
False,3,3,3967,2600,7,55194,6736,104,6079,BOTTOM,15.95,,bronze
False,1,7,1296,877,6,68052,13704,111,6248,BOTTOM,21.766666666666666,,bronze
True,5,1,4379,1710,7,51942,6021,107,6390,BOTTOM,15.533333333333333,,bronze
False,14,11,33035,5014,19,206791,32646,192,17007,BOTTOM,34.18333333333333,,bronze
True,0,11,13543,3838,14,168872,30390,180,11793,BOTTOM,39.05,,bronze
True,14,5,31016,9970,19,223856,26600,157,16128,BOTTOM,33.18333333333333,,bronze
True,7,3,26380,13008,24,146363,15682,179,12594,BOTTOM,25.466666666666665,,bronze
False,3,4,789,789,6,36134,7245,85,5086,BOTTOM,15.266666666666667,,bronze
False,1,15,3124,358,30,35769,35860,43,9681,UTILITY,36.166666666666664,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
True,9,2,45394,1926,20,244618,26255,19,12246,JUNGLE,24.05,,bronze
False,0,4,1396,0,13,72687,13152,1,4350,JUNGLE,15.683333333333334,,bronze
False,3,6,31764,1354,27,276116,30431,66,14064,JUNGLE,33.85,,bronze
True,3,9,17766,2030,22,207599,38149,49,11437,JUNGLE,32.233333333333334,,bronze
False,12,9,25413,1689,15,280008,37324,89,16899,JUNGLE,35.8,,bronze
True,2,1,38443,1437,12,193030,22496,24,9647,JUNGLE,24.833333333333332,,bronze
True,2,4,22949,117,17,141271,26772,14,9702,JUNGLE,24.033333333333335,,bronze
True,6,1,19991,0,9,100181,15063,3,7012,JUNGLE,16.983333333333334,,bronze
True,4,9,28541,2791,12,178970,37319,36,10868,JUNGLE,32.0,,bronze
False,3,12,6839,1253,35,46562,29161,34,8705,UTILITY,31.383333333333333,,bronze
True,2,12,7115,660,88,50283,28877,23,11559,UTILITY,37.96666666666667,,bronze
False,1,10,128,0,23,22214,19841,24,5225,UTILITY,25.583333333333332,,bronze
False,4,9,30102,0,28,226145,58650,25,13274,JUNGLE,40.833333333333336,,bronze
True,6,3,15830,1176,14,147476,24247,20,9279,JUNGLE,21.7,,bronze
True,6,7,3422,2962,29,60997,18092,44,10315,UTILITY,28.666666666666668,,bronze
True,1,4,6276,3424,15,68209,15956,114,7656,TOP,24.75,,bronze
False,8,8,6710,2670,20,177017,61528,216,14640,TOP,37.45,,bronze
False,9,13,1485,1485,29,140726,30750,160,14284,BOTTOM,34.38333333333333,,bronze
False,0,4,0,0,9,4080,5935,4,3772,UTILITY,19.4,,bronze
True,6,2,16495,6626,16,141192,11236,192,12063,BOTTOM,27.533333333333335,,bronze
True,10,0,3739,767,9,64233,6600,120,8646,BOTTOM,16.283333333333335,,bronze
True,6,6,19472,4856,17,245097,22092,252,15984,BOTTOM,31.8,,bronze
True,1,2,1276,1276,5,55719,5636,104,5553,BOTTOM,16.3,,bronze
True,8,8,7555,1848,16,194829,21995,218,14483,BOTTOM,34.8,,bronze
False,8,9,1997,373,6,93526,24116,146,11157,BOTTOM,26.916666666666668,,bronze
False,12,7,5769,4113,14,184465,24635,229,15802,BOTTOM,34.21666666666667,,bronze
False,0,0,0,0,0,833,150,0,544,BOTTOM,2.183333333333333,,bronze
True,9,6,34519,6819,20,221733,26062,238,15574,BOTTOM,36.45,,bronze
True,7,3,25219,9369,39,235135,16863,245,15540,BOTTOM,33.1,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
False,3,8,6975,6975,3,208739,30760,187,13326,TOP,33.45,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
False,0,2,826,0,1,30765,6239,3,2571,JUNGLE,10.416666666666666,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
False,1,13,193,193,67,35702,22311,22,7515,UTILITY,29.616666666666667,,bronze
False,8,8,9155,1132,75,143288,26114,83,13845,UTILITY,43.36666666666667,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
False,6,4,3810,3810,18,149501,14982,202,12046,BOTTOM,28.633333333333333,,bronze
False,1,7,0,0,8,54158,9118,102,5857,BOTTOM,25.15,,bronze
True,18,3,29175,10243,22,218628,17540,194,16363,BOTTOM,30.4,,bronze
False,4,9,3273,3273,8,63366,30191,120,7845,TOP,23.95,,bronze
True,10,9,13942,3205,25,162372,35884,141,14600,TOP,39.483333333333334,,bronze
,,,,,,,,,,,,,bronze
True,1,4,1200,216,36,7367,4756,6,5711,UTILITY,21.916666666666668,,bronze
False,1,6,397,397,41,9734,8767,4,6294,UTILITY,24.533333333333335,,bronze
True,2,4,632,490,66,19013,12695,14,10682,UTILITY,35.6,,bronze
True,6,7,2320,711,105,19990,20045,12,12847,UTILITY,38.28333333333333,,bronze
True,1,8,1699,205,93,19057,16414,8,10238,UTILITY,38.666666666666664,,bronze
True,3,6,1141,356,81,21191,11213,11,10516,UTILITY,36.916666666666664,,bronze
True,2,3,2046,546,42,11214,6543,10,7867,UTILITY,24.85,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
False,10,9,17301,2848,18,200984,49644,161,15472,TOP,44.68333333333333,,bronze
True,4,1,2785,2785,7,52447,9154,89,6480,TOP,16.9,,bronze
True,15,1,20045,9156,8,157816,27854,168,14647,TOP,24.5,,bronze
True,5,4,28660,1361,25,196068,31298,210,12247,TOP,33.75,,bronze
False,4,8,343,343,10,71406,29580,110,7985,TOP,29.95,,bronze
False,9,7,3984,1710,16,113843,35668,154,12561,TOP,31.266666666666666,,bronze
True,6,1,12957,4124,9,104112,13503,148,9637,TOP,20.25,,bronze
False,2,6,616,0,9,75024,19143,17,5606,JUNGLE,19.916666666666668,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
True,21,2,36370,521,8,221302,46871,25,16278,JUNGLE,27.933333333333334,,bronze
False,6,8,27109,509,12,264152,39286,49,12562,JUNGLE,34.9,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
,,,,,,,,,,,,,bronze
